Kingdom	Pyhlum	Class	Order	Family	Genus	Species	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Nanopelagicus	15	0.00000	0	0.00000	308	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	unclassified Hydrogenobacter	2006	0.00049	1472	0.00015	26	0.00001	243	0.00005	0	0.00000	0	0.00000	58	0.00001
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter lanii	21	0.00001	69	0.00001	166	0.00005	0	0.00000	31	0.00000	0	0.00000	989	0.00019
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	57	0.00001	0	0.00000	421	0.00012	472	0.00009	0	0.00000	0	0.00000	0	0.00000
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	0	0.00000	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Proteobacteria	delta/epsilon subdivisions	Epsilonproteobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	570	0.00011
Bacteria	FCB group	Bacteroidetes/Chlorobi group	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	288	0.00007	0	0.00000	117	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	33	0.00001	0	0.00000	33	0.00001	1596	0.00032	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lentibacillus	0	0.00000	1238	0.00013	146	0.00004	0	0.00000	17	0.00000	0	0.00000	119	0.00002
Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	131	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	124	0.00002
Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	1187	0.00029	60683	0.00623	3035	0.00087	259	0.00005	1528	0.00023	0	0.00000	28	0.00001
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter arenosus	0	0.00000	0	0.00000	20	0.00001	11	0.00000	74	0.00001	0	0.00000	0	0.00000
Bacteria	Terrabacteria group	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	12	0.00000	0	0.00000	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
