lineage	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Synechococcales;g_Synechococcaceae;s_Synechococcus	129	0.00003	0	0.00000	18	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Aggregatibacter;s_Aggregatibacter_Actinomycetemcomitans	0	0.00000	0	0.00000	0	0.00000	0	0.00000	121	0.00002	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Tenericutes;o_Mollicutes;f_Mycoplasmatales;g_Mycoplasmataceae;s_Mycoplasmopsis	382	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Unclassified_Pseudomonas	0	0.00000	0	0.00000	0	0.00000	0	0.00000	54	0.00001	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Lactobacillales;g_Streptococcaceae;s_Streptococcus	252	0.00006	27544	0.00283	330	0.00009	104	0.00002	0	0.00000	0	0.00000	40	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Streptomycetales;g_Streptomycetaceae;s_Streptomyces	16	0.00000	0	0.00000	131	0.00004	75	0.00002	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	1086	0.00026	0	0.00000	107	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella;s_Shewanella_Sediminis	13	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Synechococcales;g_Synechococcaceae;s_Synechococcus	343	0.00008	0	0.00000	0	0.00000	72	0.00001	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Cytophagia;g_Cytophagales;s_Cyclobacteriaceae	635	0.00015	0	0.00000	473	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Sphingobacteriia;g_Sphingobacteriales;s_Sphingobacteriaceae	0	0.00000	0	0.00000	51	0.00001	0	0.00000	0	0.00000	0	0.00000	25	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Psychrobacter_Cryohalolentis	0	0.00000	0	0.00000	49	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Lactobacillales;g_Lactobacillaceae;s_Levilactobacillus	146	0.00004	0	0.00000	0	0.00000	0	0.00000	55	0.00001	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Weeksellaceae	13	0.00000	1297	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Treponema;s_Treponema_Succinifaciens	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Tenericutes;o_Mollicutes;f_Entomoplasmatales;g_Entomoplasmataceae;s_Entomoplasma	0	0.00000	0	0.00000	42	0.00001	0	0.00000	0	0.00000	0	0.00000	469	0.00009
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Oceanospirillaceae;g_Marinomonas;s_Marinomonas_Posidonica	0	0.00000	0	0.00000	65	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Synechococcales;g_Synechococcaceae;s_Synechococcus	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Planococcaceae;s_Ureibacillus	1219	0.00030	37	0.00000	946	0.00027	0	0.00000	306	0.00005	0	0.00000	514	0.00010
r_Root;k_Bacteria;p_Pvc_Group;c_Planctomycetes;o_Planctomycetia;f_Planctomycetales;g_Planctomycetaceae;s_Calycomorphotria	62	0.00002	0	0.00000	34	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Proteus;s_Unclassified_Proteus	36	0.00001	0	0.00000	106	0.00003	0	0.00000	0	0.00000	268	0.00164	12	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micrococcales;g_Micrococcaceae;s_Arthrobacter	119	0.00003	0	0.00000	20	0.00001	2501	0.00050	0	0.00000	0	0.00000	489	0.00009
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Yvonnevirus	0	0.00000	0	0.00000	1417	0.00041	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium/Agrobacterium_Group;s_Agrobacterium	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Celeribacter;s_Celeribacter_Marinus	0	0.00000	0	0.00000	264	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_Commensalibacter;s_Unclassified_Commensalibacter	23	0.00001	0	0.00000	350	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Peploviricota;o_Herviviricetes;f_Herpesvirales;g_Alloherpesviridae;s_Cyprinivirus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	89	0.00002
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Alphaproteobacteria_Incertae_Sedis;f_Phreatobacter;g_Phreatobacter_Cathodiphilus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	55	0.00034	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Deltaproteobacteria;f_Desulfovibrionales;g_Desulfomicrobiaceae;s_Desulfomicrobium	288	0.00007	0	0.00000	58	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Deltaproteobacteria;f_Desulfovibrionales;g_Desulfovibrionaceae;s_Pseudodesulfovibrio	159	0.00004	0	0.00000	310	0.00009	0	0.00000	114	0.00002	0	0.00000	42	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	193	0.00005	0	0.00000	468	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Thermotogae;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_Pseudothermotoga;s_Pseudothermotoga_Hypogea	352	0.00009	0	0.00000	695	0.00020	20	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Staphylococcaceae;s_Staphylococcus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	52	0.00001	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Staphylococcaceae;s_Staphylococcus	11	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium_Yanoikuyae	196	0.00005	0	0.00000	319	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micromonosporales;g_Micromonosporaceae;s_Micromonospora	0	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Celeribacter;s_Celeribacter_Baekdonensis	176	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Unclassified_Siphoviridae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Clostridia;f_Clostridiales;g_Hungateiclostridiaceae;s_Thermoclostridium	783	0.00019	0	0.00000	1931	0.00056	0	0.00000	0	0.00000	0	0.00000	19	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Lactobacillales;g_Streptococcaceae;s_Lactococcus	307	0.00007	68	0.00001	1606	0.00046	3249	0.00065	1839	0.00027	619	0.00378	4035	0.00077
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Gloeobacteria;g_Gloeobacterales;s_Gloeobacteraceae	0	0.00000	0	0.00000	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiales_Incertae_Sedis;g_Pseudorhodoplanes;s_Pseudorhodoplanes_Sinuspersici	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Treponema;s_Treponema_Brennaborense	24	0.00001	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Chloroflexi;o_Caldilineae;f_Caldilineales;g_Caldilineaceae;s_Caldilinea	20	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingobium;s_Unclassified_Novosphingobium	0	0.00000	16	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Pvc_Group;c_Planctomycetes;o_Planctomycetia;f_Pirellulales;g_Pirellulaceae;s_Mariniblastus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus;s_Haemophilus_Parainfluenzae	109	0.00003	185	0.00002	161	0.00005	0	0.00000	27	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Bacteroidia;g_Bacteroidales;s_Prevotellaceae	758	0.00018	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paraburkholderia;s_Paraburkholderia_Atlantica	0	0.00000	0	0.00000	132	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Pahexavirus	174	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Bacillaceae;s_Lysinibacillus	143	0.00003	13	0.00000	486	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Corynebacteriales;g_Nocardiaceae;s_Nocardia	0	0.00000	0	0.00000	46	0.00001	0	0.00000	10	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Flavobacteriaceae	78	0.00002	18	0.00000	191	0.00005	54	0.00001	16	0.00000	0	0.00000	45	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Unclassified_Pseudomonas	0	0.00000	0	0.00000	132	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Thalassospira;s_Thalassospira_Marina	1821	0.00044	16698	0.00172	0	0.00000	329	0.00007	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Erwiniaceae;g_Pantoea;s_Pantoea_Vagans	0	0.00000	0	0.00000	378	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Epsilonproteobacteria;f_Campylobacterales;g_Campylobacteraceae;s_Arcobacter_Group	34	0.00001	0	0.00000	49	0.00001	0	0.00000	0	0.00000	0	0.00000	59	0.00001
r_Root;k_Bacteria;p_Nitrospirae;c_Nitrospira;o_Nitrospirales;f_Nitrospiraceae;g_Leptospirillum;s_Leptospirillum_Sp._Group_I	0	0.00000	0	0.00000	129	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Bacteroidia;g_Bacteroidales;s_Prevotellaceae	0	0.00000	0	0.00000	358	0.00010	0	0.00000	179	0.00003	0	0.00000	39	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Rickettsiaceae;g_Candidatus_Phycorickettsia;s_Candidatus_Phycorickettsia_Trachydisci	15	0.00000	0	0.00000	75	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micrococcales;g_Tropherymataceae;s_Tropheryma	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fusobacteria;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Fusobacterium;s_Unclassified_Fusobacterium	27	0.00001	0	0.00000	248	0.00007	0	0.00000	0	0.00000	0	0.00000	58	0.00001
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Chitinophagia;g_Chitinophagales;s_Chitinophagaceae	14	0.00000	0	0.00000	117	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium;s_Bradyrhizobium_Diazoefficiens	115	0.00003	1382	0.00014	880	0.00025	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Micrococcales;g_Microbacteriaceae;s_Cnuibacter	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas_Salegens	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Cytophagia;g_Cytophagales;s_Cytophagaceae	0	0.00000	0	0.00000	99	0.00003	258	0.00005	0	0.00000	0	0.00000	3338	0.00064
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Corynebacteriales;g_Corynebacteriaceae;s_Corynebacterium	1419	0.00034	0	0.00000	0	0.00000	0	0.00000	0	0.00000	35	0.00021	647	0.00012
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Flavobacteriaceae	75	0.00002	0	0.00000	108	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella;s_Shewanella_Khirikhana	0	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Bacillaceae;s_Virgibacillus	349	0.00008	0	0.00000	1069	0.00031	0	0.00000	0	0.00000	0	0.00000	141	0.00003
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Candidatus_Moranella;s_Candidatus_Moranella_Endobia	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas;s_Unclassified_Aeromonas	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	285	0.00005
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Chloroflexi;o_Tepidiformia;f_Tepidiformales;g_Tepidiformaceae;s_Tepidiforma	0	0.00000	0	0.00000	0	0.00000	0	0.00000	107	0.00002	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Variovorax;s_Unclassified_Variovorax	12	0.00000	56	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Corynebacteriales;g_Nocardiaceae;s_Rhodococcus	1892	0.00046	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Actinobacteria;o_Actinomycetia;f_Corynebacteriales;g_Corynebacteriaceae;s_Corynebacterium	688	0.00017	0	0.00000	0	0.00000	385	0.00008	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Neisseriaceae;g_Neisseria;s_Neisseria_Canis	27	0.00001	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Erysipelotrichia;f_Erysipelotrichales;g_Erysipelotrichaceae;s_Erysipelothrix	400	0.00010	0	0.00000	375	0.00011	17	0.00000	0	0.00000	0	0.00000	55	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	82	0.00002	17	0.00000	292	0.00008	0	0.00000	13	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium_Indicum	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fusobacteria;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Leptotrichia;s_Leptotrichia_Trevisanii	328	0.00008	23	0.00000	1183	0.00034	0	0.00000	837	0.00013	133	0.00081	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bartonellaceae;g_Bartonella;s_Unclassified_Bartonella	14	0.00000	0	0.00000	224	0.00006	48	0.00001	270	0.00004	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Planococcaceae;s_Sporosarcina	345	0.00008	305	0.00003	898	0.00026	0	0.00000	686	0.00010	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Tenericutes;o_Mollicutes;f_Acholeplasmatales;g_Acholeplasmataceae;s_Candidatus_Phytoplasma	0	0.00000	0	0.00000	76	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Fcb_Group;c_Bacteroidetes/Chlorobi_Group;o_Bacteroidetes;f_Flavobacteriia;g_Flavobacteriales;s_Flavobacteriaceae	140	0.00003	0	0.00000	229	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Erwiniaceae;g_Tatumella;s_Tatumella_Citrea	0	0.00000	0	0.00000	431	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Epsilonproteobacteria;f_Campylobacterales;g_Campylobacteraceae;s_Arcobacter_Group	46	0.00001	0	0.00000	367	0.00011	0	0.00000	0	0.00000	0	0.00000	12	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Rickettsiaceae;g_Rickettsieae;s_Rickettsia	0	0.00000	0	0.00000	0	0.00000	28	0.00001	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Epsilonproteobacteria;f_Campylobacterales;g_Helicobacteraceae;s_Helicobacter	74	0.00002	10	0.00000	182	0.00005	0	0.00000	0	0.00000	0	0.00000	26	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Hahellaceae;g_Hahella;s_Hahella_Chejuensis	58	0.00001	0	0.00000	72	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Delta/Epsilon_Subdivisions;o_Deltaproteobacteria;f_Desulfobacterales;g_Desulfobacteraceae;s_Desulfobacter	0	0.00000	0	0.00000	110	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Duplodnaviria;p_Heunggongvirae;c_Uroviricota;o_Caudoviricetes;f_Caudovirales;g_Siphoviridae;s_Gorganvirus	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	131	0.00080	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Cyanobacteria/Melainabacteria_Group;o_Cyanobacteria;f_Nostocales;g_Hapalosiphonaceae;s_Fischerella	366	0.00009	0	0.00000	127	0.00004	0	0.00000	0	0.00000	0	0.00000	56	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Pseudoalteromonadaceae;g_Pseudoalteromonas;s_Pseudoalteromonas_Piratica	155	0.00004	0	0.00000	314	0.00009	1275	0.00026	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Treponema;s_Treponema_Socranskii	0	0.00000	61	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Listeriaceae;s_Listeria	69	0.00002	0	0.00000	927	0.00027	33	0.00001	0	0.00000	0	0.00000	41	0.00001
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio;s_Vibrio_Cincinnatiensis	83	0.00002	11	0.00000	214	0.00006	23	0.00000	0	0.00000	0	0.00000	16	0.00000
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Lactobacillales;g_Aerococcaceae;s_Aerococcus	49	0.00001	0	0.00000	150	0.00004	0	0.00000	0	0.00000	0	0.00000	30	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Bacillaceae;s_Bacillus	37	0.00001	0	0.00000	2308	0.00066	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Serratia;s_Serratia_Nematodiphila	0	0.00000	0	0.00000	168	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Riboviria;p_Pararnavirae;c_Artverviricota;o_Revtraviricetes;f_Ortervirales;g_Retroviridae;s_Unclassified_Retroviridae	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00016	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Chromobacteriaceae;g_Chromobacterium_Group;s_Chromobacterium	0	0.00000	0	0.00000	37	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
r_Root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella;s_Unclassified_Legionella	1553	0.00038	0	0.00000	542	0.00016	44	0.00001	292	0.00004	0	0.00000	52	0.00001
r_Root;k_Bacteria;p_Terrabacteria_Group;c_Firmicutes;o_Bacilli;f_Bacillales;g_Paenibacillaceae;s_Paenibacillus	597	0.00014	0	0.00000	311	0.00009	0	0.00000	20	0.00000	0	0.00000	65608	0.01249
r_Root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Polynucleobacter;s_Polynucleobacter_Difficilis	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
