2.6.1.98	19
2.6.1.102	7
2.6.99.2	2
2.7.1.11	8
2.7.1.15	5
2.7.1.23	5
2.7.1.30	10
2.7.1.39	2
2.7.1.40	2
2.7.1.45	1
2.7.1.69	525
2.7.1.148	2936
2.7.1.180	44
2.7.2.2	7
2.7.2.4	148
2.7.2.8	1
2.7.4.3	801
2.7.4.6	6
2.7.4.22	722
2.7.6.1	3795
2.7.7.6	126944
2.7.7.7	1753
2.7.7.8	6
2.7.7.9	5
2.7.7.13	3
2.7.7.19	3
2.7.7.24	44
2.7.7.27	878
2.7.7.33	15
2.7.7.53	20
2.7.7.56	32128
2.7.7.65	18
2.7.7.75	12
2.7.7.80	3359
2.7.7.85	31
2.7.8.13	2
2.7.8.37	36
2.7.9.2	85007
2.7.11.1	37
2.7.13.3	2860
2.7.14.1	175
2.8.1.4	2
2.8.1.6	1366
2.8.1.10	4627
3.1.1.29	803
3.1.1.61	196
3.1.3.5	3
3.1.3.11	2
3.1.3.16	8
3.1.4.52	34
3.1.11.1	1
3.1.26.3	6
3.2.1.52	56
3.2.1.73	19
3.2.1.86	1700
3.2.2.4	1
3.4.11.2	2
3.4.11.4	258588
3.4.11.18	1008
3.4.21.88	178
3.4.21.107	1863
3.4.21.116	13
3.4.25.2	1
3.5.1.10	33386
3.5.1.25	129
3.5.1.115	233
3.5.2.6	7
3.5.4.33	42
3.5.99.6	4
3.6.1.3	2599
3.6.1.8	50
3.6.1.19	10977
3.6.1.23	2
3.6.3.8	9
3.6.3.12	2
3.6.3.14	5
3.6.3.17	2
3.6.3.19	43
3.6.3.20	1
3.6.3.27	1042
3.6.3.31	2632
3.6.3.32	137
3.6.3.34	8
3.6.3.39	45123
3.6.3.40	3
3.6.3.54	2148
3.6.4.12	1250
3.6.4.13	1632
4.1.1.11	20
4.1.1.19	1
4.1.1.20	2
4.1.1.31	2
4.1.1.41	3505
4.1.1.61	1
4.1.1.85	46
4.1.2.4	105391
4.1.2.13	60
4.1.2.40	44
4.1.99.1	1643
4.1.99.17	12
4.2.1.3	3
4.2.1.10	1548
4.2.1.11	364
4.2.1.24	2
4.2.1.46	480
4.2.1.77	2
4.2.1.135	4
4.2.3.1	405
4.3.1.1	44
4.3.1.15	1
4.3.1.23	7
4.3.2.1	28940
4.3.3.6	15
4.4.1.21	11
5.1.1.1	1
5.1.1.3	1507
5.1.1.7	2
5.1.1.20	10
5.1.3.4	584
5.1.3.13	45
5.1.3.22	9
5.1.3.23	116
5.2.1.8	529
5.3.1.9	1935
5.4.2.2	2
5.4.2.10	35
5.4.2.11	1
5.4.2.12	25
5.4.99.2	2106
5.4.99.18	23
5.4.99.21	11
5.4.99.25	19
5.4.99.62	1
5.99.1.2	13
5.99.1.3	34
6.1.1.1	3
6.1.1.2	201
6.1.1.3	5787
6.1.1.5	38
6.1.1.6	18
6.1.1.10	1
6.1.1.11	303
6.1.1.13	2
6.1.1.15	1
6.1.1.18	1
6.1.1.23	1
6.2.1.3	10
6.2.1.5	25
6.3.2.1	90
6.3.4.4	52
6.3.4.5	1191
6.3.4.18	9
6.3.4.21	8804
6.3.5.2	160
6.3.5.3	398
6.3.5.4	90
6.4.1.3	1
6.4.1.6	2
6.5.1.1	540
6.6.1.1	7
